gesture,sequence_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,8,0.0,0.0,0.0,0.1433793272414039,-0.09055454030556229,-0.06072094769275615,0.254502875042483,-0.26601760990374085,-0.07840824082017471,0.303294045148217,-0.41585865911830183,-0.0921579022809495,0.34728510328188944,-0.5249954120998622,-0.10900518093356357,0.11629288903861268,-0.5165823747230972,-0.06365104970038614,0.10934268063334074,-0.7273870656586883,-0.10667150864929696,0.1014500135882836,-0.853891537910515,-0.14367824790943223,0.09418230787528378,-0.9660175321372816,-0.17347549603873644,0.0231232461183412,-0.5188210018868795,-0.06734726865416758,-0.011103515438934106,-0.7501455869110516,-0.10967872497854504,-0.03556901432147125,-0.8853517929946709,-0.14959553666410524,-0.053902899377790914,-1.0,-0.18292954999619465,-0.05492214364716877,-0.47830949304007137,-0.07784714521528556,-0.10295386992928937,-0.6909350963404858,-0.12371943702654674,-0.13126256553284552,-0.8193358234245098,-0.15825151332564405,-0.152763048091929,-0.9286999376988379,-0.18456954307741555,-0.1239087682157494,-0.4036868172081066,-0.09428328001750626,-0.18290732778614127,-0.5655824118060885,-0.13890429091377218,-0.22043449544217497,-0.6664950973221204,-0.1629788959919602,-0.2478474810791,-0.7623137121034917,-0.18054571556486645
hello,8,0.0,0.0,0.0,0.14927945685890212,-0.05457620529606658,-0.06636372848506893,0.27970933365439876,-0.2046676351559557,-0.08418128997686873,0.3484501851808436,-0.3416281361674893,-0.09666007994935244,0.4025692645288105,-0.4476589388345119,-0.11138064583466127,0.17512397930099333,-0.4808860359978745,-0.06348173455847379,0.2100482522871943,-0.678194727994649,-0.10508643064490963,0.22622447686213207,-0.8000885669848771,-0.14179730343322194,0.23877162206201538,-0.9101152519689621,-0.1711107383685728,0.08493715825889002,-0.5080113330620218,-0.0647124614083464,0.08880302028176482,-0.7399255054702396,-0.10375383938621512,0.08856773212008458,-0.8805725301678373,-0.14329943713910576,0.08880600925404498,-1.0,-0.17620249935054733,0.002214828459611652,-0.4887466594732067,-0.07354221244283438,-0.012968496886004613,-0.7036580630656338,-0.11626493010796879,-0.017654458178253153,-0.8327951159445699,-0.14972259846113192,-0.018908332049787684,-0.9432382021294372,-0.1750598596153927,-0.07619478796090537,-0.4313335458617165,-0.08911360796877253,-0.10052492891616782,-0.5989634244132344,-0.13144321156286226,-0.11641962966446638,-0.7038979280911181,-0.15396469736977408,-0.12333246871083103,-0.8027187691860496,-0.17016439004738046
hello,9,0.0,0.0,0.0,0.14808652385570253,-0.1217254087959507,-0.06314334441062205,0.2571069020668467,-0.298318896193254,-0.07905568748626503,0.29660601306450163,-0.4642277959663333,-0.09215779097782266,0.32261556472301756,-0.5945277607634778,-0.1072581088826797,0.10985002690450797,-0.5479499360320205,-0.04163893726243292,0.09761298776979863,-0.75850264319115,-0.08372861304822689,0.07821336763316987,-0.8736851956735467,-0.12494039204090425,0.05977940722261378,-0.9785575164794763,-0.1568476197713769,0.006532297317512639,-0.5438236478345034,-0.042255635542516656,-0.04121855279795719,-0.7686910975476337,-0.0850757979082453,-0.07802093341897129,-0.8951689848702146,-0.13150259876130055,-0.10986867958033433,-1.0,-0.1693955911044934,-0.07748740176877604,-0.49735420398752345,-0.051337334425439994,-0.13644832399428122,-0.6998445827419675,-0.09607426564441887,-0.17050559822154876,-0.8178367584793855,-0.13176273614174666,-0.1978993551849043,-0.9179477628324828,-0.158902914396206,-0.14934234665360763,-0.41657760517876424,-0.06732037509627395,-0.21053605464554892,-0.5745164631028675,-0.1088165143645011,-0.24708497284616948,-0.6716619245765796,-0.1315212165505761,-0.27444486659755096,-0.7647701283304097,-0.14826384209192234
hello,9,0.0,0.0,0.0,0.1464238485826607,-0.12518901529843704,-0.06427407803234862,0.2547343572109574,-0.3074512616829336,-0.07883811262763413,0.2922598901876947,-0.4818145307019163,-0.09006817378015822,0.3153842357583057,-0.6141782629453832,-0.1033641970198641,0.09830039795814349,-0.5514980435132625,-0.03700093848378332,0.07880628960181489,-0.7661452894514935,-0.07635136927008919,0.057660671375261915,-0.8868546892325758,-0.11634045355865076,0.03706419366846539,-0.9968306476529257,-0.14833230586994017,-0.004313227939703235,-0.5444110723843887,-0.035851293864844556,-0.056737169562064246,-0.7725742028074554,-0.07769297022516994,-0.09571263066188948,-0.8982663393261112,-0.12456544911712457,-0.12999243574143182,-1.0,-0.16255702262949914,-0.08696645996326532,-0.49722749163475677,-0.04329868133982172,-0.14753276232274826,-0.7057177419491067,-0.08771653711491927,-0.1841013517460261,-0.8216183993042001,-0.12463174027658042,-0.21423472115677275,-0.9194872204450893,-0.152450471159219,-0.15866187940557439,-0.41586440980226996,-0.05764427238177846,-0.22256001075065926,-0.5696618256063875,-0.09822844286739596,-0.26195042377220323,-0.6615687271747731,-0.12139513935462971,-0.2912563847893264,-0.7510079686016335,-0.13861694496348276
hello,9,0.0,0.0,0.0,0.1472345413729954,-0.12207905091863208,-0.06421488462498809,0.25560535942392143,-0.3056692702005476,-0.07685581771758358,0.2917992131557835,-0.4821434804725612,-0.0859935958995046,0.3113520398881912,-0.6109472232054399,-0.09726259433502413,0.09716683451244797,-0.5543810452028372,-0.032591084793256085,0.0765361942134331,-0.7681503905283216,-0.06832665963173548,0.055884639795049644,-0.890134030185585,-0.10614324268200442,0.036266742370340166,-1.0,-0.13723336329308095,-0.005891357559195618,-0.5464507963791189,-0.030623850788720396,-0.06128943581658838,-0.7732230709929221,-0.07013442455467056,-0.10109277412872406,-0.898021722629983,-0.11704862447750214,-0.13600818547583104,-0.9983098029946136,-0.15502732052248067,-0.08814870063641558,-0.4976304121406453,-0.03721312117632082,-0.15110396105165863,-0.7041791087501874,-0.08088670939038199,-0.19010369946339215,-0.8193141232200759,-0.11977605005204764,-0.223568558792048,-0.9141335508365463,-0.14857905543777494,-0.15920381216071597,-0.41464205150645517,-0.05053729986956582,-0.22403806527445558,-0.5673466617242282,-0.09082138500316202,-0.26584824014522146,-0.6579448169802958,-0.11510291261558976,-0.297551817232341,-0.7449533165342481,-0.1329688804012094
hello,9,0.0,0.0,0.0,0.14803416073955808,-0.12317434698616767,-0.06359387471710987,0.25753684870773286,-0.3063583123475742,-0.07460605302260535,0.2947615379591825,-0.4819472062145572,-0.08230943330659223,0.31480366076434746,-0.61002812112056,-0.09220975165320718,0.09883926490255267,-0.5564486263585348,-0.02747728956821216,0.07669546162633561,-0.7684483942549355,-0.06095513896209835,0.05564115223440845,-0.8903245057935647,-0.09745381800649315,0.03685058014082517,-1.0,-0.12771032130585946,-0.004129348679610773,-0.5487672603420544,-0.025211211988058074,-0.05966473856510956,-0.7741040808554711,-0.06210218461785365,-0.10045599165551265,-0.8982630122456321,-0.10839973979288356,-0.13536818289597208,-0.9991269842416337,-0.14591199625490728,-0.08631642256163696,-0.49915483002422945,-0.03162271460409484,-0.14982760066477926,-0.7020950928657161,-0.07377718175855094,-0.19057750891843864,-0.8161538650937529,-0.1131942170072771,-0.22495843709223823,-0.9099190760750765,-0.1420906438383119,-0.15805604303958684,-0.4149468918618163,-0.0447318864412005,-0.22365402967527212,-0.5650216834927398,-0.08369907991399912,-0.2671421276222547,-0.6543365751407758,-0.1076709184400572,-0.30002588268731245,-0.7394972214243417,-0.12513366066243958
hello,9,0.0,0.0,0.0,0.14624481271199363,-0.125445294014749,-0.06500662513655368,0.2539110701230421,-0.3102720006931332,-0.07629211718911225,0.28998221403413676,-0.4870542286493721,-0.08385011734972544,0.3105388976426453,-0.6154189480741515,-0.09341931182128495,0.08932941248385302,-0.5579165473533801,-0.029112140700107512,0.06595425346386805,-0.7685035500822974,-0.06312499681865838,0.04256491355694586,-0.8901778627782947,-0.09971868305114995,0.02100287435792631,-0.9995187403650722,-0.1297467551139028,-0.0137284631518429,-0.5506515705751435,-0.0257620000451122,-0.07038009474296966,-0.7766606819798333,-0.06329837754634281,-0.11420975451033269,-0.8994150803491997,-0.10984591193020682,-0.15271129739952477,-0.9993783923668719,-0.14694927982048245,-0.09470230689213999,-0.5006121256262095,-0.031037079008249625,-0.15999758462492758,-0.7022927194256263,-0.0740130981988276,-0.20360213347556624,-0.8148680510675015,-0.11429631187866074,-0.2416428984233519,-0.907091153899712,-0.14307717483864263,-0.16357878271156087,-0.41462370940662685,-0.042970119088632124,-0.23077782553977683,-0.5616600198928551,-0.08226724270390093,-0.27546441629836277,-0.6480085109143541,-0.10666875713728229,-0.310496056111253,-0.7302054964401428,-0.12401300457185942
hello,9,0.0,0.0,0.0,0.14532679575673083,-0.12490717525500851,-0.06590347364259007,0.25190713079521376,-0.30875758933858666,-0.07961305395254549,0.2871793840676562,-0.4833459949709993,-0.08967534401275647,0.3123482348116914,-0.6128285101514529,-0.1018221786573904,0.08795911841052594,-0.5559167040274714,-0.03420155641190759,0.06256152343181108,-0.7685130887823916,-0.07133519593294388,0.03781581403292616,-0.8898092971729165,-0.10991839717801159,0.014216650495323897,-0.9990070215558411,-0.14093120974567444,-0.01420676022350512,-0.5469103411100276,-0.03151381425624648,-0.07286648414423712,-0.7731561691896293,-0.07134657201286085,-0.11842190590933159,-0.8967913587014265,-0.11817723365090924,-0.1590032021933535,-0.9968212951167736,-0.15560064209369429,-0.09478583841177943,-0.49596200917181615,-0.03751714916172522,-0.16047012633883073,-0.7012775291456333,-0.0817189112334974,-0.20519588760350144,-0.8153248909604444,-0.12101245311223036,-0.24388288919490544,-0.9094697261692867,-0.14947262736251288,-0.16426389178487677,-0.4096109711612466,-0.05029987879269608,-0.2330816772731255,-0.5585040525254583,-0.09044685669329894,-0.2786861616182937,-0.6461782258625935,-0.11442023380516642,-0.31481078633182585,-0.7298047559587545,-0.1316286095572865
hello,9,0.0,0.0,0.0,0.1501882149112708,-0.11168800011339997,-0.06556005498286785,0.2637683590795614,-0.2817841335603344,-0.08385596541191795,0.31259750065880565,-0.44041584901245306,-0.09799363214590297,0.3516819340141214,-0.5615391905650138,-0.11414061554236934,0.11108573169554588,-0.5362412448747418,-0.05186033822307884,0.099804487555621,-0.7504336083198206,-0.09295053872174687,0.08280739531505842,-0.8704309313930432,-0.1316596247237591,0.06659962855031908,-0.9786299675571137,-0.16204279876506109,0.008233145911875623,-0.5340087149729889,-0.050641821083017784,-0.04158301046650731,-0.7643144306761948,-0.09218879246982181,-0.07640834163401432,-0.8931955463079413,-0.13514951600536865,-0.10618225040564112,-1.0,-0.17049864290319003,-0.0744574461374354,-0.49017240339803314,-0.05728720874165243,-0.13560654049605747,-0.7018392269001971,-0.10123444873580446,-0.16958575503745751,-0.8231074779073524,-0.13483799392968102,-0.19675194372113197,-0.9260186954265607,-0.16045238230003095,-0.1435111898219494,-0.41280836744955757,-0.07073003838307128,-0.20420691532277532,-0.5734863635394596,-0.11108512389676889,-0.24211321829650187,-0.6707448125696861,-0.13195914800876551,-0.27119765917488586,-0.7619982839975457,-0.14732407804283823
hello,9,0.0,0.0,0.0,0.1496754476487695,-0.06847598245827133,-0.0673000224479648,0.28361156143251276,-0.208387209966374,-0.08803168636796975,0.358431474232556,-0.342594347320027,-0.1053027966487009,0.41508540889095275,-0.4481586837966326,-0.1242538580776794,0.17300885923322146,-0.5053197929492328,-0.049865869289687476,0.20013386365236188,-0.7080352483559265,-0.09154820225565166,0.20727176320253515,-0.822600898130415,-0.13137785601597077,0.2126028625518635,-0.9237607866234437,-0.16253943315624084,0.08051773084775407,-0.5309580684203902,-0.04971137611967178,0.07445778082914684,-0.7611748712799058,-0.08848397686959761,0.06243646995809078,-0.8928359457904272,-0.12924254987336825,0.04949570372407737,-1.0,-0.16277393721677724,-0.0030224811577504868,-0.5081502843803875,-0.05844005999687956,-0.022323086098505036,-0.7307008713954259,-0.1009047406584839,-0.03459118075769756,-0.8531166183833445,-0.1339491596977952,-0.04473624526953626,-0.9557728464905281,-0.15944342466055472,-0.08282796266192397,-0.4484410856261991,-0.07430910676805219,-0.11504236177898006,-0.6130060321735733,-0.11568673968226521,-0.13559850257453787,-0.715625490848852,-0.13766953185077396,-0.1507387205933703,-0.8111030683381951,-0.15365903140106815
hello,9,0.0,0.0,0.0,0.16594149250809231,-0.020766725629887288,-0.074970929359079,0.32744746260990887,-0.12371747144112523,-0.09618856045104739,0.43292607303821884,-0.23744131901490229,-0.11217589601717698,0.5090996020173224,-0.34145524173865727,-0.12934011384656363,0.267280578796182,-0.4619642132678908,-0.04893119463410052,0.3390729109935925,-0.6598153082220286,-0.0906192403931358,0.3729331399215119,-0.7744490954431188,-0.13159164556685485,0.4012288577864536,-0.8762128524974742,-0.16373696302717627,0.17806649393681412,-0.518605135299391,-0.045713819033711106,0.22423491610067775,-0.7500124385327276,-0.08491231201219264,0.24268990896508763,-0.8873665011145421,-0.12891649389101925,0.2560330920309568,-1.0,-0.1651336473701315,0.08723156067294195,-0.5259634306268138,-0.05249609404857142,0.1207359492525038,-0.7515970894220239,-0.09643101933047214,0.1367025087558987,-0.8833911570094173,-0.1326538598374059,0.14954837240062085,-0.9931379822012345,-0.16026628972792786,-0.0062267190131450635,-0.49480363649313697,-0.06690765181216267,-0.0023625342594799544,-0.6684643064032595,-0.10941853490974236,0.002818763052650858,-0.7784899671615364,-0.13262718136762175,0.01399146000630426,-0.8775083875948929,-0.14961123673009497
hello,9,0.0,0.0,0.0,0.17256636600094308,0.03402583717449145,-0.0849536457056459,0.35602594699523854,-0.04737709967640889,-0.10724777602542862,0.48439999027802116,-0.15835414067349435,-0.12100685193650844,0.5780169462300688,-0.25642157253362735,-0.13593669194017635,0.3244276050144985,-0.3908594403963201,-0.06746724260559406,0.436091706602461,-0.5859622906011261,-0.11141508229523761,0.49228260395986356,-0.7054618136898358,-0.14980080677128343,0.5384263108168106,-0.8099687585887682,-0.17956776841184888,0.23516268552570538,-0.47592106482520274,-0.05990144093270745,0.32238961127359705,-0.7204680715314007,-0.10190784844737648,0.366300595853636,-0.8736292560595947,-0.14729952244575337,0.4013706918198634,-0.9983014997721071,-0.18321900097748578,0.1395766498899193,-0.5083163128061837,-0.061916481471985876,0.2052093454125391,-0.7367097819303386,-0.11005883864240473,0.2442916355122515,-0.8824627257462707,-0.1490379129098213,0.2737689012320847,-0.9996604541726041,-0.17584293687486718,0.040167627722154944,-0.49761462581879656,-0.07138905858092089,0.07444853976771326,-0.6847877678180966,-0.11728441619255797,0.09963351620769512,-0.8045922471917355,-0.14098975345904202,0.12557599440044115,-0.9047384286706693,-0.15602212057389828
hello,9,0.0,0.0,0.0,0.1834474827324986,0.035201309298953494,-0.0809689663881922,0.3607585375678406,-0.040402144927286596,-0.09704910958193119,0.4885100896755538,-0.15511593003728633,-0.10529333373942906,0.5824561893138046,-0.2555921850558954,-0.11404198702016702,0.34039772593303896,-0.39575078461152713,-0.044527261410763165,0.4580012825196756,-0.5775298849378095,-0.07879984735034946,0.5186285520150856,-0.6960898445105539,-0.11408289282233174,0.5690556377212578,-0.8025890065954069,-0.1434080851615813,0.2503087236644615,-0.48289335767038194,-0.03664886943970484,0.3410589166780184,-0.7231529793645175,-0.07145712740388176,0.38925963292440124,-0.8754480860089503,-0.1164360939993319,0.4267354932266717,-1.0,-0.15277150910407727,0.15066870405177674,-0.5158877283370256,-0.03912340298991499,0.2166840516384588,-0.7380727547589164,-0.08591072631058594,0.25977483458492107,-0.8803178876925244,-0.12773768404231722,0.29321143521434023,-0.9971689428702131,-0.15539063514037646,0.04582477703378952,-0.5060625611020424,-0.048942661954971656,0.08683258954030515,-0.6910756399979715,-0.09629414388186248,0.11397470957614737,-0.8096049960753506,-0.1233770440285704,0.14301998154449277,-0.9099895152838472,-0.1399834256856275
hello,9,0.0,0.0,0.0,0.16840856593725298,0.015434124586793982,-0.08323486345245494,0.34753333996435803,-0.07891212051376287,-0.10433225886722249,0.4698784140299851,-0.19443582704770704,-0.11748089302090094,0.5589458151458437,-0.2982217432867907,-0.1320432849288827,0.30611917596857624,-0.41430457576251567,-0.06407298876383699,0.4044754339612714,-0.6101376390296672,-0.10737014720804339,0.45322593311601256,-0.7300028272060236,-0.14645950727826482,0.49329466888580603,-0.8363639348426397,-0.17729706175989596,0.21920856558118768,-0.4848300956793276,-0.05865399753472003,0.29205391396307206,-0.7236682696111038,-0.09985302280689247,0.3298657585012542,-0.8751664722928657,-0.14586280499234547,0.3607371510185391,-1.0,-0.18315302658577742,0.12514115961954522,-0.5051912904983703,-0.06318031134457883,0.17890862291509813,-0.7341582649191125,-0.11204720549974712,0.21058545018340927,-0.8809865248077811,-0.15313975453584086,0.23546480808113368,-0.9995469293630944,-0.18230424587187352,0.02610509449923208,-0.4858096513755821,-0.07520466741149995,0.04572118067144784,-0.6764763560084618,-0.12483173688659278,0.06006366132193148,-0.8006268403493889,-0.15199191478615912,0.0783759623551535,-0.9064859035043699,-0.16989543324291723
hello,9,0.0,0.0,0.0,0.1536987888269981,-0.03862637925457686,-0.06966299282714619,0.3049072749477893,-0.17043323985868017,-0.08752339941919207,0.39453534732927725,-0.29984553638772815,-0.10054874669946848,0.4549848635524636,-0.4152976168839902,-0.1156875555127156,0.2235549475574759,-0.4823968769768961,-0.05318299385185773,0.2748665342677745,-0.688393369024441,-0.09518115476604723,0.29598612507749694,-0.805613463205149,-0.13466652279210548,0.3111494823215372,-0.9068463589135517,-0.16495475888234892,0.1325454224603839,-0.5185905714254004,-0.052748254759145144,0.16567322125727843,-0.7474675124273662,-0.09103453742037357,0.17580436093206248,-0.8872670587460885,-0.13352867938630172,0.17913408491215255,-1.0,-0.168471097028606,0.04263702757195635,-0.506964864072185,-0.06138998109395732,0.05808735889129567,-0.7314552343213513,-0.10449353686908291,0.06347565272004964,-0.8643774760557041,-0.1412934102721792,0.06812086214682635,-0.9757394881117276,-0.16964075662580178,-0.04959588296064266,-0.4615288732931475,-0.07699479852528657,-0.06336020410331786,-0.6339005990877937,-0.12054866528040381,-0.07038925325134415,-0.7429785394096226,-0.14539012123529912,-0.0695372229576492,-0.8431279588270129,-0.16369424664143364
hello,9,0.0,0.0,0.0,0.13941281018853585,-0.10389386528579006,-0.06590031641908545,0.2500741729052098,-0.2667099244930227,-0.08920637929234372,0.30578523309653577,-0.41344901729449496,-0.10969183709393467,0.34680291281430425,-0.5335259819565601,-0.13218394404008177,0.10538655551937101,-0.5345748975857756,-0.05578446456132831,0.1019674772058507,-0.7472576270445829,-0.100951543839756,0.09341697833345175,-0.8640378090950327,-0.14316299009336705,0.08587863060394244,-0.9675630631786063,-0.17584603154657097,0.01243697744693684,-0.5346491874941176,-0.05796436209380997,-0.023778419522737466,-0.7637219202800254,-0.09908473111705376,-0.05050674019981073,-0.8931190828446323,-0.1407863029455395,-0.07256125273391965,-1.0,-0.17594763919155534,-0.06514875320675759,-0.49078089083171716,-0.06863172982111805,-0.1177984401741185,-0.7059971454042879,-0.11200474821102045,-0.14705887198218265,-0.82778957377034,-0.14438308415792048,-0.16757693088111691,-0.9305793334561975,-0.17021440212308966,-0.13353383791213497,-0.4122910436677663,-0.08661245444220082,-0.1929776337889388,-0.571702492561023,-0.12903188790818224,-0.22828767655571716,-0.675613173990021,-0.15162753280684402,-0.25375466151489917,-0.7727673434291472,-0.1685578092932718
hello,9,0.0,0.0,0.0,0.1368126819224599,-0.15178348196332997,-0.0620151745625038,0.2212216911283291,-0.3511294171685389,-0.08158042942369068,0.25345978566329724,-0.5151998433671807,-0.09892355325875314,0.28386062262908973,-0.6427096295350095,-0.118829144322957,0.028029984393075396,-0.5637465039897914,-0.04897495152456667,-0.018071260728059743,-0.7758286610323603,-0.09152011503680567,-0.04982024462609061,-0.8935508331825468,-0.13205002603555838,-0.07876072669428312,-1.0,-0.1647026263184767,-0.06727093184556766,-0.5395222740764941,-0.05223054308931559,-0.15050503926978248,-0.7569853353798127,-0.09490819676155582,-0.20104414413333138,-0.876673775803023,-0.13831929907521986,-0.24458557394364594,-0.978239673812148,-0.17461342713153782,-0.13944206531928421,-0.47482318629682607,-0.06363256383353806,-0.231914026948699,-0.6741726872422045,-0.10899017081485003,-0.2843862142447945,-0.7902685323874317,-0.1437134010864574,-0.32716639083665766,-0.8920200021190692,-0.17119197157892632,-0.193992967777923,-0.3767261280752416,-0.08176555837520832,-0.28805460903650276,-0.5146242450461104,-0.12556456638843885,-0.34515518096188713,-0.6040320688252577,-0.14904891717103272,-0.392381990382537,-0.691323273775159,-0.16703815669060823
hello,9,0.0,0.0,0.0,0.13241040064049459,-0.16584920092427255,-0.06884529533183628,0.20425354656662054,-0.3820144435061667,-0.08519669075343131,0.21944061585075425,-0.5622100251158862,-0.09700070752762316,0.24336242572802713,-0.6935297482793983,-0.11108001633580974,-0.013361730694831013,-0.5690477315048909,-0.042863582112290896,-0.08436978714836732,-0.7748999943869095,-0.08060526402133435,-0.13294822625930502,-0.8939430685256138,-0.11792708603479735,-0.17588557719904738,-1.0,-0.14874439270728335,-0.11606138102425095,-0.5274131369406168,-0.039842772293949905,-0.2249875410923453,-0.737294364659879,-0.07967787420215684,-0.29463607347028914,-0.8559022367644205,-0.12524731648322213,-0.35161572486905046,-0.9527657315123728,-0.16233009016859917,-0.18806183743967356,-0.4495083454130111,-0.04553487127804907,-0.3006680461287141,-0.6305830309907423,-0.0921419449439383,-0.3678419145333848,-0.7382166915508052,-0.13304508193705092,-0.4217537356877482,-0.8287008056034274,-0.16248800258168525,-0.2376756454987564,-0.342257493809528,-0.057704983092997895,-0.3433654824616475,-0.46757061384723525,-0.10047425746927026,-0.4086049988292544,-0.547575035877934,-0.125663838045116,-0.4603446293433268,-0.6261442313391733,-0.14376386911226413
hello,9,0.0,0.0,0.0,0.12991175093309285,-0.15864293541739038,-0.0680668939342025,0.20259351856133034,-0.37188514240047316,-0.08648671129373706,0.22031235577206743,-0.5484976395645662,-0.10094555742582048,0.25218463175738726,-0.6734974897709463,-0.11773579580030612,-0.009335730943393059,-0.569153227720615,-0.047677693209113504,-0.07496628818080454,-0.77824954582009,-0.0883440807355898,-0.12022204100800342,-0.8964479369880796,-0.12695073899187956,-0.16172180723788637,-1.0,-0.15798110310313662,-0.1100943470974383,-0.531013471201626,-0.04580319331005363,-0.2150281171963274,-0.7454231468495233,-0.08767827037258032,-0.2835202985438799,-0.8626045347241921,-0.1327821064801143,-0.3414827845056423,-0.9586842542361604,-0.16911884692041557,-0.181051119006391,-0.45539018637893475,-0.05236906995055838,-0.28962522383062095,-0.6394035034767992,-0.10019473569957073,-0.3556722529679623,-0.7453783637124591,-0.13949749040295806,-0.4099500505776318,-0.8359744408748195,-0.16748793668844164,-0.23104312920565653,-0.34935705486510443,-0.06532775199623697,-0.3329675527072087,-0.47920430476359216,-0.10844092702109706,-0.3959545468415857,-0.5587307203828444,-0.1326818099027531,-0.4473582873292656,-0.6376403951229137,-0.14988267354365475
hello,9,0.0,0.0,0.0,0.1347074265085769,-0.13568601462958252,-0.0705690831292269,0.22347576689093565,-0.3327791352735845,-0.09478132859062814,0.2569841941209995,-0.499919558529261,-0.1152075823310664,0.29857253438207076,-0.6205169841783519,-0.13738840995532933,0.03349000205485418,-0.5575447240287624,-0.05891414670498675,-0.010391797350186367,-0.7757397005893735,-0.10270629329216914,-0.040219127231068894,-0.8952900635859947,-0.14266509049032944,-0.06681110947565555,-1.0,-0.17462511980308637,-0.06576583125544466,-0.5386806617414723,-0.0582026970273905,-0.14654824430429214,-0.763780246334811,-0.10212898715760992,-0.19790993164801143,-0.886542345501227,-0.14458392106912515,-0.24336657034382567,-0.9860539963416938,-0.17959097889666573,-0.13983154357807848,-0.4787925471612544,-0.066099655610277,-0.22793691916943104,-0.6838703761926861,-0.11276126970824717,-0.27859948636908577,-0.8005088462755083,-0.1476975361129208,-0.3206964813528051,-0.8998442430395526,-0.17489533737230759,-0.1956339878403648,-0.38648141343041637,-0.08133109258092351,-0.2805205494277998,-0.5298708271744117,-0.12538873175497162,-0.33609813868335925,-0.619131459248753,-0.14913881032655163,-0.38297921382035033,-0.7058165916235666,-0.16715116382202275
hello,9,0.0,0.0,0.0,0.14128232987326714,-0.09712999591323354,-0.06957898091956427,0.2580655488841583,-0.2601343650844592,-0.0952871332758891,0.3192630115151545,-0.40612916853155345,-0.11793092112630571,0.37342786895167945,-0.5180194869963664,-0.1427401006039604,0.12029600255064207,-0.5333934681440706,-0.06124842543586998,0.12270326567526381,-0.7430738830793485,-0.10873657654168893,0.11637160209819288,-0.8601596413371995,-0.15160510621065887,0.1120134796367771,-0.9636238540435245,-0.185331516586645,0.02344485008844233,-0.5392767485702065,-0.0631006344839935,-0.012262946777083734,-0.7686957006226349,-0.10868066569401717,-0.038403954921990904,-0.8964098394315254,-0.15192221476224255,-0.05995064958515452,-1.0,-0.187528031822002,-0.05842602542096834,-0.49643512233808984,-0.07374829957143057,-0.10853211487284982,-0.7141403340842511,-0.12349355610240245,-0.13670286487643402,-0.8345019224900027,-0.1579948900853182,-0.15699940284561315,-0.9351678251585458,-0.1843849684933243,-0.12931736037624195,-0.41707070123559786,-0.09158205259984639,-0.18398282715551514,-0.5743151829876474,-0.14061593219690877,-0.2205289611022802,-0.6769818389069984,-0.165981430624221,-0.24958840999854992,-0.7733148168621424,-0.18407667618277654
hello,9,0.0,0.0,0.0,0.15251226165121542,-0.03213527747202282,-0.0729301545705004,0.305865371765895,-0.14741795475708794,-0.0979923517161414,0.3991499278876243,-0.2715720168924882,-0.11867162502204008,0.46849370321705014,-0.3881727938997608,-0.14214374284516107,0.24816687285470593,-0.4709303254949648,-0.06601151097352038,0.30757148853852245,-0.6696083483743432,-0.11864720880799677,0.3298195109832451,-0.7881691678722098,-0.16483355368271202,0.3490949015453909,-0.8907862855639933,-0.19932980481054696,0.15219490940233554,-0.5173324072264973,-0.06834818109269673,0.18646223262128553,-0.7489611404221881,-0.11800773947318671,0.19747941448817363,-0.88910827678061,-0.16517949042287378,0.2035428930735642,-1.0,-0.2028204182740973,0.05653696267889239,-0.5109616757826849,-0.07989544807222915,0.06851150500787818,-0.7334652355282595,-0.1353559106640022,0.08080825602688871,-0.8676299689416124,-0.17410585286549074,0.09001063701000261,-0.9782865506426212,-0.2026123175065508,-0.04034454831927572,-0.4687095624177821,-0.0982453081911975,-0.04874469493508038,-0.6381208477825316,-0.15124232190904072,-0.05583874954299971,-0.7429499895171018,-0.17617540794647865,-0.05951287525010855,-0.8395354789227258,-0.1932773136476505
hello,9,0.0,0.0,0.0,0.17033337904752946,0.028810112202274172,-0.08484544982100832,0.3518280120989471,-0.05734044925284762,-0.10453237115192197,0.4748301106685594,-0.16829474220987148,-0.11622929877309815,0.556411203099022,-0.2802585693650938,-0.128883032196582,0.3248305796705766,-0.40891915090711295,-0.06398204146130339,0.4370760189282911,-0.6004844963273792,-0.10625224204306949,0.49530833562249765,-0.7121279561238394,-0.14377462282624828,0.5428198855967452,-0.8081912166907915,-0.17315007748375133,0.2365590479330351,-0.4933558399366391,-0.056929770220645035,0.3219703143384375,-0.730400618290905,-0.09905252440827761,0.3653800904663551,-0.879524518675616,-0.1451310075435458,0.39721856277985035,-0.9990571511883164,-0.1816043858775224,0.14184355290106365,-0.5232905009278794,-0.059854443762635656,0.20587024445427832,-0.7482647487061533,-0.1093792775045183,0.2422877813326629,-0.8887132764801994,-0.1505886737213475,0.2698257292172611,-0.9998595893910583,-0.17928485196592384,0.041828778340816164,-0.5098197527111017,-0.07044138534902546,0.06746838163927493,-0.6971995682333378,-0.11947281908228777,0.08622232756003671,-0.8180220077398657,-0.14642826427586625,0.10946361112462555,-0.9209674593279308,-0.16421615683789975
